DateTime,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
2025-11-03 10:26:00-05:00,10:26 - 10:27,80.3,-0.01,80.31,80.32,80.3,183.0,120980
2025-11-03 10:27:00-05:00,10:27 - 10:28,80.3,0.0,80.3,80.31,80.3,89.0,60765
2025-11-03 10:28:00-05:00,10:28 - 10:29,80.3,0.0,80.3,80.305,80.3,48.0,9054
2025-11-03 10:29:00-05:00,10:29 - 10:30,80.3,0.0,80.3,80.305,80.3,51.0,13494
2025-11-03 10:30:00-05:00,10:30 - 10:31,80.285,-0.015,80.3,80.305,80.26,469.0,641908
2025-11-03 10:31:00-05:00,10:31 - 10:32,80.275,-0.01,80.285,80.29,80.275,111.0,197058
2025-11-03 10:32:00-05:00,10:32 - 10:33,80.28,0.005,80.27,80.28,80.27,52.0,22858
2025-11-03 10:33:00-05:00,10:33 - 10:34,80.28,0.0,80.275,80.28,80.275,285.0,217472
2025-11-03 10:34:00-05:00,10:34 - 10:35,80.2802,0.0002,80.28,80.29,80.28,65.0,27513
2025-11-03 10:35:00-05:00,10:35 - 10:36,80.285,0.0048,80.28,80.29,80.28,97.0,31005
2025-11-03 10:36:00-05:00,10:36 - 10:37,80.27,-0.015,80.28,80.28,80.27,89.0,143466
2025-11-03 10:37:00-05:00,10:37 - 10:38,80.2794,0.0094,80.27,80.28,80.27,89.0,363968
2025-11-03 10:38:00-05:00,10:38 - 10:39,80.305,0.0256,80.28,80.31,80.28,347.0,523167
2025-11-03 10:39:00-05:00,10:39 - 10:40,80.305,0.0,80.305,80.31,80.305,53.0,50716
2025-11-03 10:40:00-05:00,10:40 - 10:41,80.32,0.015,80.31,80.32,80.31,94.0,824969
2025-11-03 10:41:00-05:00,10:41 - 10:42,80.32,0.0,80.315,80.32,80.315,66.0,218118
2025-11-03 10:42:00-05:00,10:42 - 10:43,80.31,-0.01,80.32,80.32,80.3,193.0,160933
2025-11-03 10:43:00-05:00,10:43 - 10:44,80.305,-0.005,80.305,80.31,80.305,19.0,8301
2025-11-03 10:44:00-05:00,10:44 - 10:45,80.305,0.0,80.305,80.31,80.3,83.0,57807
2025-11-03 10:45:00-05:00,10:45 - 10:46,80.305,0.0,80.3042,80.31,80.3,61.0,29200
2025-11-03 10:46:00-05:00,10:46 - 10:47,80.295,-0.01,80.3,80.31,80.295,202.0,168190
2025-11-03 10:47:00-05:00,10:47 - 10:48,80.3,0.005,80.295,80.3,80.29,35.0,32708
2025-11-03 10:48:00-05:00,10:48 - 10:49,80.295,-0.005,80.295,80.3,80.29,98.0,105457
2025-11-03 10:49:00-05:00,10:49 - 10:50,80.29,-0.005,80.295,80.295,80.29,109.0,35908
2025-11-03 10:50:00-05:00,10:50 - 10:51,80.295,0.005,80.2901,80.3,80.29,102.0,107437
2025-11-03 10:51:00-05:00,10:51 - 10:52,80.29,-0.005,80.295,80.3,80.29,86.0,41148
2025-11-03 10:52:00-05:00,10:52 - 10:53,80.28,-0.01,80.29,80.295,80.28,262.0,434110
2025-11-03 10:53:00-05:00,10:53 - 10:54,80.2899,0.0099,80.28,80.29,80.275,75.0,91063
2025-11-03 10:54:00-05:00,10:54 - 10:55,80.29,0.0001,80.28,80.29,80.28,87.0,49329
2025-11-03 10:55:00-05:00,10:55 - 10:56,80.285,-0.005,80.2855,80.29,80.28,61.0,31946
2025-11-03 10:56:00-05:00,10:56 - 10:57,80.285,0.0,80.28,80.29,80.28,49.0,22111
2025-11-03 10:57:00-05:00,10:57 - 10:58,80.295,0.01,80.28,80.295,80.28,352.0,381123
2025-11-03 10:58:00-05:00,10:58 - 10:59,80.3,0.005,80.28,80.3,80.28,179.0,147566
2025-11-03 10:59:00-05:00,10:59 - 11:00,80.295,-0.005,80.3,80.3,80.295,81.0,50676
2025-11-03 11:00:00-05:00,11:00 - 11:01,80.295,0.0,80.3,80.3,80.29,64.0,33650
2025-11-03 11:01:00-05:00,11:01 - 11:02,80.295,0.0,80.295,80.3,80.29,23.0,7111
2025-11-03 11:02:00-05:00,11:02 - 11:03,80.29,-0.005,80.295,80.3,80.29,63.0,26125
2025-11-03 11:03:00-05:00,11:03 - 11:04,80.295,0.005,80.29,80.3,80.29,34.0,10571
2025-11-03 11:04:00-05:00,11:04 - 11:05,80.295,0.0,80.3,80.3,80.29,80.0,29200
2025-11-03 11:05:00-05:00,11:05 - 11:06,80.3,0.005,80.3,80.3,80.29,36.0,31117
2025-11-03 11:06:00-05:00,11:06 - 11:07,80.3,0.0,80.3,80.3,80.295,34.0,5968
2025-11-03 11:07:00-05:00,11:07 - 11:08,80.29,-0.01,80.295,80.3,80.29,93.0,46865
2025-11-03 11:08:00-05:00,11:08 - 11:09,80.29,0.0,80.3,80.3,80.29,27.0,5326
2025-11-03 11:09:00-05:00,11:09 - 11:10,80.295,0.005,80.29,80.3,80.285,345.0,247169
2025-11-03 11:10:00-05:00,11:10 - 11:11,80.29,-0.005,80.295,80.3,80.29,50.0,38936
2025-11-03 11:11:00-05:00,11:11 - 11:12,80.2999,0.0099,80.295,80.2999,80.29,63.0,42344
2025-11-03 11:12:00-05:00,11:12 - 11:13,80.285,-0.0149,80.29,80.29,80.285,77.0,33711
2025-11-03 11:13:00-05:00,11:13 - 11:14,80.285,0.0,80.285,80.285,80.28,20.0,61772
2025-11-03 11:14:00-05:00,11:14 - 11:15,80.295,0.01,80.285,80.3,80.28,73.0,69458
2025-11-03 11:15:00-05:00,11:15 - 11:16,80.295,0.0,80.295,80.3,80.29,15.0,4843
2025-11-03 11:16:00-05:00,11:16 - 11:17,80.28,-0.015,80.3,80.3,80.28,118.0,72780
2025-11-03 11:17:00-05:00,11:17 - 11:18,80.285,0.005,80.285,80.2851,80.28,73.0,27740
2025-11-03 11:18:00-05:00,11:18 - 11:19,80.295,0.01,80.285,80.3,80.285,93.0,79451
2025-11-03 11:19:00-05:00,11:19 - 11:20,80.2901,-0.0049,80.295,80.295,80.29,73.0,96404
2025-11-03 11:20:00-05:00,11:20 - 11:21,80.29,-0.0001,80.295,80.295,80.285,90.0,46987
2025-11-03 11:21:00-05:00,11:21 - 11:22,80.285,-0.005,80.285,80.29,80.2827,33.0,14646
2025-11-03 11:22:00-05:00,11:22 - 11:23,80.3,0.015,80.29,80.3,80.28,131.0,115495
2025-11-03 11:23:00-05:00,11:23 - 11:24,80.305,0.005,80.3,80.31,80.2942,112.0,89807
2025-11-03 11:24:00-05:00,11:24 - 11:25,80.3,-0.005,80.305,80.305,80.295,146.0,553767
2025-11-03 11:25:00-05:00,11:25 - 11:26,80.29,-0.01,80.3,80.3,80.29,47.0,15709
2025-11-03 11:26:00-05:00,11:26 - 11:27,80.285,-0.005,80.295,80.295,80.28,88.0,1079381
2025-11-03 11:27:00-05:00,11:27 - 11:28,80.29,0.005,80.285,80.3,80.28,180.0,233685
2025-11-03 11:28:00-05:00,11:28 - 11:29,80.285,-0.005,80.285,80.29,80.285,59.0,16165
2025-11-03 11:29:00-05:00,11:29 - 11:30,80.28,-0.005,80.285,80.285,80.28,32.0,8712
2025-11-03 11:30:00-05:00,11:30 - 11:31,80.2851,0.0051,80.285,80.29,80.285,9.0,2575
2025-11-03 11:31:00-05:00,11:31 - 11:32,80.295,0.0099,80.285,80.3,80.285,79.0,80177
2025-11-03 11:32:00-05:00,11:32 - 11:33,80.2901,-0.0049,80.29,80.295,80.29,7.0,4160
2025-11-03 11:33:00-05:00,11:33 - 11:34,80.295,0.0049,80.295,80.295,80.29,8.0,2074
2025-11-03 11:34:00-05:00,11:34 - 11:35,80.29,-0.005,80.3,80.3,80.29,16.0,5623
2025-11-03 11:35:00-05:00,11:35 - 11:36,80.285,-0.005,80.295,80.3,80.285,227.0,166663
2025-11-03 11:36:00-05:00,11:36 - 11:37,80.285,0.0,80.285,80.285,80.28,39.0,35599
2025-11-03 11:37:00-05:00,11:37 - 11:38,80.28,-0.005,80.28,80.29,80.28,57.0,54291
2025-11-03 11:38:00-05:00,11:38 - 11:39,80.285,0.005,80.28,80.2899,80.28,80.0,76386
2025-11-03 11:39:00-05:00,11:39 - 11:40,80.285,0.0,80.28,80.29,80.28,28.0,276317
2025-11-03 11:40:00-05:00,11:40 - 11:41,80.29,0.005,80.285,80.29,80.28,31.0,30325
2025-11-03 11:41:00-05:00,11:41 - 11:42,80.295,0.005,80.29,80.3,80.29,186.0,190411
2025-11-03 11:42:00-05:00,11:42 - 11:43,80.295,0.0,80.295,80.295,80.29,70.0,87825
2025-11-03 11:43:00-05:00,11:43 - 11:44,80.3,0.005,80.295,80.3,80.29,19.0,15291
2025-11-03 11:44:00-05:00,11:44 - 11:45,80.285,-0.015,80.295,80.295,80.28,177.0,158973
2025-11-03 11:45:00-05:00,11:45 - 11:46,80.285,0.0,80.28,80.29,80.28,20.0,22783
2025-11-03 11:46:00-05:00,11:46 - 11:47,80.28,-0.005,80.285,80.285,80.28,81.0,38090
2025-11-03 11:47:00-05:00,11:47 - 11:48,80.285,0.005,80.28,80.2899,80.28,89.0,31865
2025-11-03 11:48:00-05:00,11:48 - 11:49,80.28,-0.005,80.28,80.29,80.275,263.0,291741
2025-11-03 11:49:00-05:00,11:49 - 11:50,80.275,-0.005,80.28,80.28,80.27,125.0,564380
2025-11-03 11:50:00-05:00,11:50 - 11:51,80.27,-0.005,80.275,80.28,80.27,47.0,46045
2025-11-03 11:51:00-05:00,11:51 - 11:52,80.275,0.005,80.275,80.28,80.27,147.0,123360
2025-11-03 11:52:00-05:00,11:52 - 11:53,80.275,0.0,80.275,80.28,80.27,122.0,139418
2025-11-03 11:53:00-05:00,11:53 - 11:54,80.275,0.0,80.275,80.2793,80.27,83.0,186464
2025-11-03 11:54:00-05:00,11:54 - 11:55,80.275,0.0,80.27,80.275,80.27,64.0,44310
2025-11-03 11:55:00-05:00,11:55 - 11:56,80.275,0.0,80.27,80.2765,80.27,56.0,41302
2025-11-03 11:56:00-05:00,11:56 - 11:57,80.275,0.0,80.275,80.275,80.27,57.0,45599
2025-11-03 11:57:00-05:00,11:57 - 11:58,80.275,0.0,80.275,80.28,80.27,146.0,59741
2025-11-03 11:58:00-05:00,11:58 - 11:59,80.275,0.0,80.27,80.275,80.27,32.0,22125
2025-11-03 11:59:00-05:00,11:59 - 12:00,80.275,0.0,80.27,80.28,80.27,47.0,41108
2025-11-03 12:00:00-05:00,12:00 - 12:01,80.265,-0.01,80.275,80.275,80.26,142.0,111468
2025-11-03 12:01:00-05:00,12:01 - 12:02,80.2535,-0.0115,80.26,80.26,80.25,34.0,19024
2025-11-03 12:02:00-05:00,12:02 - 12:03,80.255,0.0015,80.255,80.26,80.25,96.0,46743
2025-11-03 12:03:00-05:00,12:03 - 12:04,80.255,0.0,80.25,80.26,80.25,16.0,4514
2025-11-03 12:04:00-05:00,12:04 - 12:05,80.255,0.0,80.255,80.26,80.25,26.0,11345
2025-11-03 12:05:00-05:00,12:05 - 12:06,80.255,0.0,80.25,80.2558,80.25,120.0,69260
2025-11-03 12:06:00-05:00,12:06 - 12:07,80.255,0.0,80.2599,80.26,80.25,23.0,6783
2025-11-03 12:07:00-05:00,12:07 - 12:08,80.25,-0.005,80.26,80.26,80.25,140.0,133855
2025-11-03 12:08:00-05:00,12:08 - 12:09,80.255,0.005,80.255,80.26,80.25,51.0,19692
2025-11-03 12:09:00-05:00,12:09 - 12:10,80.255,0.0,80.255,80.255,80.25,33.0,13747
2025-11-03 12:10:00-05:00,12:10 - 12:11,80.25,-0.005,80.255,80.255,80.25,87.0,75366
2025-11-03 12:11:00-05:00,12:11 - 12:12,80.255,0.005,80.255,80.26,80.245,276.0,240081
2025-11-03 12:12:00-05:00,12:12 - 12:13,80.2501,-0.0049,80.25,80.255,80.25,12.0,3084
2025-11-03 12:13:00-05:00,12:13 - 12:14,80.255,0.0049,80.2541,80.26,80.25,41.0,141238
2025-11-03 12:14:00-05:00,12:14 - 12:15,80.26,0.005,80.255,80.26,80.25,38.0,13655
2025-11-03 12:15:00-05:00,12:15 - 12:16,80.265,0.005,80.255,80.27,80.25,383.0,810200
2025-11-03 12:16:00-05:00,12:16 - 12:17,80.265,0.0,80.265,80.265,80.265,53.0,61355
2025-11-03 12:17:00-05:00,12:17 - 12:18,80.26,-0.005,80.265,80.265,80.26,24.0,27472
2025-11-03 12:18:00-05:00,12:18 - 12:19,80.265,0.005,80.2641,80.265,80.26,11.0,5852
2025-11-03 12:19:00-05:00,12:19 - 12:20,80.265,0.0,80.265,80.27,80.26,57.0,150595
2025-11-03 12:20:00-05:00,12:20 - 12:21,80.25,-0.015,80.265,80.265,80.25,179.0,218261
2025-11-03 12:21:00-05:00,12:21 - 12:22,80.255,0.005,80.255,80.26,80.25,58.0,43497
2025-11-03 12:22:00-05:00,12:22 - 12:23,80.245,-0.01,80.255,80.255,80.24,250.0,345025
2025-11-03 12:23:00-05:00,12:23 - 12:24,80.235,-0.01,80.245,80.2455,80.235,309.0,192969
2025-11-03 12:24:00-05:00,12:24 - 12:25,80.235,0.0,80.235,80.24,80.23,87.0,134966
2025-11-03 12:25:00-05:00,12:25 - 12:26,80.225,-0.01,80.235,80.24,80.225,161.0,128906
2025-11-03 12:26:00-05:00,12:26 - 12:27,80.215,-0.01,80.22,80.225,80.215,140.0,107358
2025-11-03 12:27:00-05:00,12:27 - 12:28,80.225,0.01,80.215,80.23,80.215,224.0,145822
2025-11-03 12:28:00-05:00,12:28 - 12:29,80.225,0.0,80.23,80.23,80.225,28.0,14581
2025-11-03 12:29:00-05:00,12:29 - 12:30,80.225,0.0,80.225,80.23,80.22,145.0,196775
2025-11-03 12:30:00-05:00,12:30 - 12:31,80.245,0.02,80.225,80.25,80.22,186.0,186852
2025-11-03 12:31:00-05:00,12:31 - 12:32,80.25,0.005,80.245,80.25,80.24,115.0,159078
2025-11-03 12:32:00-05:00,12:32 - 12:33,80.245,-0.005,80.2425,80.25,80.24,20.0,3075
2025-11-03 12:33:00-05:00,12:33 - 12:34,80.26,0.015,80.24,80.265,80.24,303.0,342372
2025-11-03 12:34:00-05:00,12:34 - 12:35,80.255,-0.005,80.265,80.265,80.255,62.0,51057
2025-11-03 12:35:00-05:00,12:35 - 12:36,80.255,0.0,80.255,80.26,80.255,53.0,10426
2025-11-03 12:36:00-05:00,12:36 - 12:37,80.25,-0.005,80.255,80.255,80.245,78.0,54673
2025-11-03 12:37:00-05:00,12:37 - 12:38,80.255,0.005,80.245,80.255,80.24,130.0,114739
2025-11-03 12:38:00-05:00,12:38 - 12:39,80.255,0.0,80.255,80.255,80.255,12.0,2045
2025-11-03 12:39:00-05:00,12:39 - 12:40,80.255,0.0,80.255,80.26,80.255,18.0,2500
2025-11-03 12:40:00-05:00,12:40 - 12:41,80.255,0.0,80.255,80.26,80.25,52.0,60094
2025-11-03 12:41:00-05:00,12:41 - 12:42,80.255,0.0,80.255,80.255,80.25,25.0,9400
2025-11-03 12:42:00-05:00,12:42 - 12:43,80.255,0.0,80.255,80.255,80.25,83.0,52430
2025-11-03 12:43:00-05:00,12:43 - 12:44,80.255,0.0,80.255,80.255,80.25,112.0,42187
2025-11-03 12:44:00-05:00,12:44 - 12:45,80.255,0.0,80.25,80.255,80.25,89.0,58155
2025-11-03 12:45:00-05:00,12:45 - 12:46,80.255,0.0,80.255,80.255,80.25,81.0,48678
2025-11-03 12:46:00-05:00,12:46 - 12:47,80.255,0.0,80.255,80.2551,80.25,61.0,30041
2025-11-03 12:47:00-05:00,12:47 - 12:48,80.255,0.0,80.255,80.26,80.25,56.0,21366
2025-11-03 12:48:00-05:00,12:48 - 12:49,80.255,0.0,80.25,80.255,80.25,79.0,49561
2025-11-03 12:49:00-05:00,12:49 - 12:50,80.255,0.0,80.255,80.2599,80.25,66.0,36082
2025-11-03 12:50:00-05:00,12:50 - 12:51,80.255,0.0,80.26,80.26,80.25,53.0,33747
2025-11-03 12:51:00-05:00,12:51 - 12:52,80.265,0.01,80.25,80.27,80.25,422.0,278971
2025-11-03 12:52:00-05:00,12:52 - 12:53,80.265,0.0,80.265,80.2699,80.26,24.0,10590
2025-11-03 12:53:00-05:00,12:53 - 12:54,80.255,-0.01,80.26,80.26,80.255,87.0,48472
2025-11-03 12:54:00-05:00,12:54 - 12:55,80.255,0.0,80.255,80.2557,80.25,32.0,17725
2025-11-03 12:55:00-05:00,12:55 - 12:56,80.25,-0.005,80.255,80.26,80.25,38.0,16271
2025-11-03 12:56:00-05:00,12:56 - 12:57,80.255,0.005,80.255,80.26,80.25,85.0,19784
2025-11-03 12:57:00-05:00,12:57 - 12:58,80.255,0.0,80.255,80.26,80.25,122.0,30891
2025-11-03 12:58:00-05:00,12:58 - 12:59,80.25,-0.005,80.255,80.26,80.25,71.0,23987
2025-11-03 12:59:00-05:00,12:59 - 13:00,80.255,0.005,80.255,80.26,80.25,70.0,29951
2025-11-03 13:00:00-05:00,13:00 - 13:01,80.255,0.0,80.255,80.2576,80.255,64.0,10867
2025-11-03 13:01:00-05:00,13:01 - 13:02,80.26,0.005,80.255,80.26,80.25,90.0,24247
2025-11-03 13:02:00-05:00,13:02 - 13:03,80.255,-0.005,80.26,80.26,80.255,84.0,118789
2025-11-03 13:03:00-05:00,13:03 - 13:04,80.255,0.0,80.255,80.26,80.2544,33.0,17760
2025-11-03 13:04:00-05:00,13:04 - 13:05,80.255,0.0,80.255,80.255,80.2507,50.0,10487
2025-11-03 13:05:00-05:00,13:05 - 13:06,80.255,0.0,80.255,80.2555,80.255,70.0,18156
2025-11-03 13:06:00-05:00,13:06 - 13:07,80.255,0.0,80.255,80.26,80.255,54.0,17667
2025-11-03 13:07:00-05:00,13:07 - 13:08,80.2575,0.0025,80.255,80.26,80.255,128.0,110420
2025-11-03 13:08:00-05:00,13:08 - 13:09,80.26,0.0025,80.26,80.26,80.23,298.0,1210588
2025-11-03 13:09:00-05:00,13:09 - 13:10,80.255,-0.005,80.26,80.26,80.25,57.0,89308
2025-11-03 13:10:00-05:00,13:10 - 13:11,80.255,0.0,80.255,80.255,80.25,49.0,24074
2025-11-03 13:11:00-05:00,13:11 - 13:12,80.245,-0.01,80.255,80.255,80.24,160.0,208898
2025-11-03 13:12:00-05:00,13:12 - 13:13,80.245,0.0,80.245,80.25,80.24,36.0,58849
2025-11-03 13:13:00-05:00,13:13 - 13:14,80.245,0.0,80.245,80.245,80.24,27.0,18200
2025-11-03 13:14:00-05:00,13:14 - 13:15,80.235,-0.01,80.245,80.245,80.23,149.0,130392
2025-11-03 13:15:00-05:00,13:15 - 13:16,80.235,0.0,80.235,80.2358,80.23,96.0,33861
2025-11-03 13:16:00-05:00,13:16 - 13:17,80.23,-0.005,80.235,80.24,80.23,110.0,33349
2025-11-03 13:17:00-05:00,13:17 - 13:18,80.23,0.0,80.235,80.24,80.23,48.0,17198
2025-11-03 13:18:00-05:00,13:18 - 13:19,80.23,0.0,80.235,80.235,80.23,53.0,19843
2025-11-03 13:19:00-05:00,13:19 - 13:20,80.235,0.005,80.23,80.2365,80.23,45.0,21078
2025-11-03 13:20:00-05:00,13:20 - 13:21,80.225,-0.01,80.235,80.24,80.22,372.0,138511
2025-11-03 13:21:00-05:00,13:21 - 13:22,80.235,0.01,80.22,80.24,80.22,420.0,503705
2025-11-03 13:22:00-05:00,13:22 - 13:23,80.235,0.0,80.235,80.235,80.235,25.0,77302
2025-11-03 13:23:00-05:00,13:23 - 13:24,80.235,0.0,80.235,80.235,80.23,19.0,10037
2025-11-03 13:24:00-05:00,13:24 - 13:25,80.24,0.005,80.235,80.24,80.235,8.0,6758
2025-11-03 13:25:00-05:00,13:25 - 13:26,80.235,-0.005,80.235,80.235,80.2335,56.0,52041
2025-11-03 13:26:00-05:00,13:26 - 13:27,80.23,-0.005,80.231,80.24,80.23,25.0,13634
2025-11-03 13:27:00-05:00,13:27 - 13:28,80.23,0.0,80.23,80.235,80.23,30.0,15967
2025-11-03 13:28:00-05:00,13:28 - 13:29,80.225,-0.005,80.23,80.235,80.22,241.0,655619
2025-11-03 13:29:00-05:00,13:29 - 13:30,80.22,-0.005,80.22,80.225,80.22,30.0,17191
2025-11-03 13:30:00-05:00,13:30 - 13:31,80.22,0.0,80.22,80.225,80.22,109.0,54458
2025-11-03 13:31:00-05:00,13:31 - 13:32,80.225,0.005,80.22,80.2299,80.22,51.0,16367
2025-11-03 13:32:00-05:00,13:32 - 13:33,80.225,0.0,80.225,80.23,80.22,311.0,121927
2025-11-03 13:33:00-05:00,13:33 - 13:34,80.225,0.0,80.22,80.24,80.22,536.0,468815
2025-11-03 13:34:00-05:00,13:34 - 13:35,80.225,0.0,80.225,80.225,80.225,76.0,25140
2025-11-03 13:35:00-05:00,13:35 - 13:36,80.225,0.0,80.225,80.2258,80.225,45.0,14749
2025-11-03 13:36:00-05:00,13:36 - 13:37,80.225,0.0,80.22,80.225,80.22,34.0,22134
2025-11-03 13:37:00-05:00,13:37 - 13:38,80.22,-0.005,80.22,80.23,80.22,16.0,10061
2025-11-03 13:38:00-05:00,13:38 - 13:39,80.215,-0.005,80.225,80.225,80.21,82.0,44664
2025-11-03 13:39:00-05:00,13:39 - 13:40,80.2175,0.0025,80.215,80.22,80.21,159.0,157595
2025-11-03 13:40:00-05:00,13:40 - 13:41,80.22,0.0025,80.215,80.22,80.215,61.0,41929
2025-11-03 13:41:00-05:00,13:41 - 13:42,80.225,0.005,80.22,80.225,80.2163,159.0,165882
2025-11-03 13:42:00-05:00,13:42 - 13:43,80.225,0.0,80.225,80.23,80.225,59.0,347315
2025-11-03 13:43:00-05:00,13:43 - 13:44,80.225,0.0,80.2213,80.23,80.2213,17.0,6070
