DateTime,Time Interval,Close,Net Chg,Open,High,Low,Tick Count,Volume
2025-11-03 10:01:00-05:00,10:01 - 10:02,627.18,0.06,627.02,627.19,626.95,106.0,14006
2025-11-03 10:02:00-05:00,10:02 - 10:03,627.3574,0.1774,627.1851,627.48,627.09,124.0,8752
2025-11-03 10:03:00-05:00,10:03 - 10:04,627.45,0.0926,627.33,627.53,627.33,49.0,4321
2025-11-03 10:04:00-05:00,10:04 - 10:05,627.15,-0.3,627.51,627.57,627.15,106.0,35074
2025-11-03 10:05:00-05:00,10:05 - 10:06,626.8085,-0.3415,627.21,627.29,626.75,109.0,13492
2025-11-03 10:06:00-05:00,10:06 - 10:07,626.84,0.0315,626.76,627.02,626.76,59.0,6842
2025-11-03 10:07:00-05:00,10:07 - 10:08,626.85,0.01,626.8335,626.97,626.737,60.0,6407
2025-11-03 10:08:00-05:00,10:08 - 10:09,627.507,0.657,626.86,627.62,626.7688,246.0,36969
2025-11-03 10:09:00-05:00,10:09 - 10:10,627.55,0.043,627.51,627.65,627.45,83.0,6574
2025-11-03 10:10:00-05:00,10:10 - 10:11,627.64,0.09,627.57,627.725,627.545,65.0,5115
2025-11-03 10:11:00-05:00,10:11 - 10:12,627.505,-0.135,627.57,627.6099,627.46,61.0,5749
2025-11-03 10:12:00-05:00,10:12 - 10:13,627.92,0.415,627.595,627.92,627.595,87.0,8221
2025-11-03 10:13:00-05:00,10:13 - 10:14,627.5696,-0.3504,627.935,627.955,627.5696,75.0,7023
2025-11-03 10:14:00-05:00,10:14 - 10:15,627.27,-0.2996,627.55,627.69,627.27,87.0,12440
2025-11-03 10:15:00-05:00,10:15 - 10:16,627.11,-0.16,627.31,627.37,627.1,165.0,17724
2025-11-03 10:16:00-05:00,10:16 - 10:17,626.6,-0.51,627.1273,627.17,626.52,283.0,38962
2025-11-03 10:17:00-05:00,10:17 - 10:18,626.845,0.245,626.6,626.97,626.5,108.0,21106
2025-11-03 10:18:00-05:00,10:18 - 10:19,626.77,-0.075,626.815,627.0,626.6701,99.0,14941
2025-11-03 10:19:00-05:00,10:19 - 10:20,627.105,0.335,626.775,627.115,626.775,46.0,6476
2025-11-03 10:20:00-05:00,10:20 - 10:21,626.67,-0.435,627.08,627.08,626.6,83.0,13013
2025-11-03 10:21:00-05:00,10:21 - 10:22,626.875,0.205,626.695,627.01,626.61,82.0,15187
2025-11-03 10:22:00-05:00,10:22 - 10:23,627.04,0.165,626.885,627.1,626.86,80.0,7492
2025-11-03 10:23:00-05:00,10:23 - 10:24,627.0,-0.04,627.03,627.1428,626.99,73.0,6360
2025-11-03 10:24:00-05:00,10:24 - 10:25,626.6621,-0.3379,626.96,626.96,626.54,113.0,12887
2025-11-03 10:25:00-05:00,10:25 - 10:26,626.3299,-0.3322,626.62,626.62,626.32,72.0,9087
2025-11-03 10:26:00-05:00,10:26 - 10:27,625.7901,-0.5398,626.28,626.28,625.78,119.0,11051
2025-11-03 10:27:00-05:00,10:27 - 10:28,625.7568,-0.0333,625.77,625.95,625.71,73.0,7511
2025-11-03 10:28:00-05:00,10:28 - 10:29,625.5,-0.2568,625.755,625.7562,625.48,175.0,16739
2025-11-03 10:29:00-05:00,10:29 - 10:30,625.56,0.06,625.5499,625.7399,625.44,66.0,5431
2025-11-03 10:30:00-05:00,10:30 - 10:31,625.29,-0.27,625.5,625.55,625.23,138.0,15802
2025-11-03 10:31:00-05:00,10:31 - 10:32,625.18,-0.11,625.31,625.43,625.18,89.0,9868
2025-11-03 10:32:00-05:00,10:32 - 10:33,625.335,0.155,625.21,625.473,625.16,148.0,16487
2025-11-03 10:33:00-05:00,10:33 - 10:34,625.55,0.215,625.345,625.58,625.265,78.0,10000
2025-11-03 10:34:00-05:00,10:34 - 10:35,625.54,-0.01,625.61,625.62,625.41,74.0,6752
2025-11-03 10:35:00-05:00,10:35 - 10:36,625.52,-0.02,625.54,625.73,625.44,72.0,6034
2025-11-03 10:36:00-05:00,10:36 - 10:37,625.6301,0.1101,625.45,625.73,625.35,120.0,16306
2025-11-03 10:37:00-05:00,10:37 - 10:38,625.95,0.3199,625.63,625.95,625.57,55.0,7422
2025-11-03 10:38:00-05:00,10:38 - 10:39,626.28,0.33,625.965,626.31,625.965,100.0,7151
2025-11-03 10:39:00-05:00,10:39 - 10:40,626.5651,0.2851,626.27,626.5797,626.23,114.0,11010
2025-11-03 10:40:00-05:00,10:40 - 10:41,626.785,0.2199,626.58,626.79,626.58,79.0,9026
2025-11-03 10:41:00-05:00,10:41 - 10:42,626.82,0.035,626.73,626.895,626.72,81.0,8222
2025-11-03 10:42:00-05:00,10:42 - 10:43,626.5472,-0.2728,626.83,626.85,626.5449,82.0,8814
2025-11-03 10:43:00-05:00,10:43 - 10:44,626.82,0.2728,626.585,626.9,626.565,65.0,4167
2025-11-03 10:44:00-05:00,10:44 - 10:45,626.965,0.145,626.8383,627.27,626.835,235.0,25856
2025-11-03 10:45:00-05:00,10:45 - 10:46,626.85,-0.115,626.98,627.2,626.81,88.0,8199
2025-11-03 10:46:00-05:00,10:46 - 10:47,626.67,-0.18,626.87,626.95,626.61,150.0,15643
2025-11-03 10:47:00-05:00,10:47 - 10:48,626.78,0.11,626.68,626.79,626.525,105.0,18543
2025-11-03 10:48:00-05:00,10:48 - 10:49,626.72,-0.06,626.78,626.96,626.72,87.0,13671
2025-11-03 10:49:00-05:00,10:49 - 10:50,626.645,-0.075,626.78,626.79,626.58,51.0,8427
2025-11-03 10:50:00-05:00,10:50 - 10:51,626.9874,0.3424,626.64,627.06,626.64,80.0,21490
2025-11-03 10:51:00-05:00,10:51 - 10:52,627.14,0.1526,626.98,627.18,626.8605,53.0,11141
2025-11-03 10:52:00-05:00,10:52 - 10:53,627.07,-0.07,627.03,627.07,626.93,53.0,5223
2025-11-03 10:53:00-05:00,10:53 - 10:54,627.305,0.235,627.16,627.38,627.13,51.0,5536
2025-11-03 10:54:00-05:00,10:54 - 10:55,626.945,-0.36,627.235,627.235,626.94,95.0,8964
2025-11-03 10:55:00-05:00,10:55 - 10:56,627.12,0.175,626.9368,627.19,626.9368,50.0,8024
2025-11-03 10:56:00-05:00,10:56 - 10:57,627.3644,0.2444,627.16,627.4,627.16,31.0,4080
2025-11-03 10:57:00-05:00,10:57 - 10:58,627.415,0.0506,627.3627,627.45,627.12,56.0,5066
2025-11-03 10:58:00-05:00,10:58 - 10:59,627.76,0.345,627.44,627.77,627.44,87.0,10063
2025-11-03 10:59:00-05:00,10:59 - 11:00,627.39,-0.37,627.755,627.76,627.32,56.0,5265
2025-11-03 11:00:00-05:00,11:00 - 11:01,627.27,-0.12,627.465,627.505,627.2386,28.0,3301
2025-11-03 11:01:00-05:00,11:01 - 11:02,627.4,0.13,627.23,627.51,627.23,23.0,2697
2025-11-03 11:02:00-05:00,11:02 - 11:03,627.12,-0.28,627.365,627.39,627.07,38.0,4074
2025-11-03 11:03:00-05:00,11:03 - 11:04,627.385,0.265,627.13,627.385,627.1,33.0,2524
2025-11-03 11:04:00-05:00,11:04 - 11:05,627.3198,-0.0652,627.39,627.41,627.2298,27.0,2396
2025-11-03 11:05:00-05:00,11:05 - 11:06,627.38,0.0602,627.3448,627.4401,627.2826,40.0,5405
2025-11-03 11:06:00-05:00,11:06 - 11:07,627.4188,0.0388,627.395,627.5,627.25,36.0,8403
2025-11-03 11:07:00-05:00,11:07 - 11:08,627.5,0.0812,627.415,627.63,627.375,31.0,3211
2025-11-03 11:08:00-05:00,11:08 - 11:09,627.46,-0.04,627.5,627.5,627.3085,32.0,3848
2025-11-03 11:09:00-05:00,11:09 - 11:10,627.43,-0.03,627.487,627.56,627.38,102.0,7116
2025-11-03 11:10:00-05:00,11:10 - 11:11,627.37,-0.06,627.42,627.51,627.3,271.0,25431
2025-11-03 11:11:00-05:00,11:11 - 11:12,627.51,0.14,627.4,627.59,627.3287,248.0,19808
2025-11-03 11:12:00-05:00,11:12 - 11:13,627.32,-0.19,627.53,627.56,627.27,223.0,17302
2025-11-03 11:13:00-05:00,11:13 - 11:14,627.3,-0.02,627.33,627.33,627.01,266.0,16608
2025-11-03 11:14:00-05:00,11:14 - 11:15,627.45,0.15,627.32,627.61,627.27,230.0,13865
2025-11-03 11:15:00-05:00,11:15 - 11:16,627.44,-0.01,627.47,627.59,627.35,235.0,13824
2025-11-03 11:16:00-05:00,11:16 - 11:17,627.23,-0.21,627.469,627.4799,627.16,209.0,14392
2025-11-03 11:17:00-05:00,11:17 - 11:18,627.31,0.08,627.2223,627.425,627.16,105.0,6602
2025-11-03 11:18:00-05:00,11:18 - 11:19,627.5909,0.2809,627.4201,627.75,627.4201,49.0,7020
2025-11-03 11:19:00-05:00,11:19 - 11:20,627.72,0.1291,627.61,627.72,627.61,30.0,2946
2025-11-03 11:20:00-05:00,11:20 - 11:21,627.38,-0.34,627.7299,627.74,627.38,31.0,3419
2025-11-03 11:21:00-05:00,11:21 - 11:22,627.5758,0.1958,627.37,627.61,627.36,44.0,6191
2025-11-03 11:22:00-05:00,11:22 - 11:23,627.6699,0.0941,627.61,627.6699,627.56,27.0,3617
2025-11-03 11:23:00-05:00,11:23 - 11:24,627.78,0.1101,627.7,627.85,627.7,43.0,5291
2025-11-03 11:24:00-05:00,11:24 - 11:25,627.56,-0.22,627.71,627.81,627.53,44.0,3042
2025-11-03 11:25:00-05:00,11:25 - 11:26,627.34,-0.22,627.585,627.62,627.3151,33.0,2406
2025-11-03 11:26:00-05:00,11:26 - 11:27,627.07,-0.27,627.31,627.31,627.07,33.0,3095
2025-11-03 11:27:00-05:00,11:27 - 11:28,627.11,0.04,627.08,627.19,626.99,59.0,9437
2025-11-03 11:28:00-05:00,11:28 - 11:29,627.199,0.089,627.045,627.24,626.9,42.0,5543
2025-11-03 11:29:00-05:00,11:29 - 11:30,627.1,-0.099,627.23,627.23,627.0602,31.0,3457
2025-11-03 11:30:00-05:00,11:30 - 11:31,627.2906,0.1906,627.13,627.2906,627.01,38.0,3049
2025-11-03 11:31:00-05:00,11:31 - 11:32,627.535,0.2444,627.24,627.56,627.23,31.0,4065
2025-11-03 11:32:00-05:00,11:32 - 11:33,627.7301,0.1951,627.58,627.7999,627.52,103.0,12809
2025-11-03 11:33:00-05:00,11:33 - 11:34,627.93,0.1999,627.74,627.97,627.69,119.0,7881
2025-11-03 11:34:00-05:00,11:34 - 11:35,627.77,-0.16,627.94,628.0,627.72,149.0,12521
2025-11-03 11:35:00-05:00,11:35 - 11:36,627.425,-0.345,627.81,627.82,627.425,135.0,15246
2025-11-03 11:36:00-05:00,11:36 - 11:37,627.74,0.315,627.5099,627.74,627.485,34.0,3653
2025-11-03 11:37:00-05:00,11:37 - 11:38,627.5799,-0.1601,627.72,627.73,627.48,41.0,6297
2025-11-03 11:38:00-05:00,11:38 - 11:39,627.8313,0.2514,627.56,627.85,627.5,53.0,7543
2025-11-03 11:39:00-05:00,11:39 - 11:40,627.91,0.0787,627.82,628.01,627.8172,65.0,12592
2025-11-03 11:40:00-05:00,11:40 - 11:41,628.1494,0.2394,627.89,628.16,627.885,31.0,6417
2025-11-03 11:41:00-05:00,11:41 - 11:42,627.88,-0.2694,628.1699,628.1699,627.855,36.0,2641
2025-11-03 11:42:00-05:00,11:42 - 11:43,627.84,-0.04,627.89,627.92,627.715,107.0,12005
2025-11-03 11:43:00-05:00,11:43 - 11:44,627.955,0.115,627.8,628.0,627.79,63.0,5264
2025-11-03 11:44:00-05:00,11:44 - 11:45,627.81,-0.145,627.97,627.97,627.77,64.0,7963
2025-11-03 11:45:00-05:00,11:45 - 11:46,627.91,0.1,627.805,627.93,627.79,47.0,6596
2025-11-03 11:46:00-05:00,11:46 - 11:47,627.9,-0.01,627.92,627.98,627.9,19.0,3103
2025-11-03 11:47:00-05:00,11:47 - 11:48,627.725,-0.175,627.8951,627.97,627.7,43.0,4723
2025-11-03 11:48:00-05:00,11:48 - 11:49,627.51,-0.215,627.695,627.72,627.5,81.0,9830
2025-11-03 11:49:00-05:00,11:49 - 11:50,627.5083,-0.0017,627.49,627.6038,627.47,27.0,2684
2025-11-03 11:50:00-05:00,11:50 - 11:51,627.46,-0.0483,627.47,627.48,627.315,33.0,2892
2025-11-03 11:51:00-05:00,11:51 - 11:52,627.75,0.29,627.48,627.75,627.48,39.0,4888
2025-11-03 11:52:00-05:00,11:52 - 11:53,627.71,-0.04,627.795,627.855,627.66,85.0,14329
2025-11-03 11:53:00-05:00,11:53 - 11:54,627.7,-0.01,627.707,627.8,627.645,21.0,2221
2025-11-03 11:54:00-05:00,11:54 - 11:55,627.865,0.165,627.7694,627.97,627.69,52.0,7443
2025-11-03 11:55:00-05:00,11:55 - 11:56,627.875,0.01,627.89,627.9301,627.84,55.0,4698
2025-11-03 11:56:00-05:00,11:56 - 11:57,628.25,0.375,627.87,628.25,627.869,129.0,13118
2025-11-03 11:57:00-05:00,11:57 - 11:58,628.31,0.06,628.2,628.35,628.19,48.0,4014
2025-11-03 11:58:00-05:00,11:58 - 11:59,628.4,0.09,628.35,628.485,628.34,27.0,1865
2025-11-03 11:59:00-05:00,11:59 - 12:00,628.36,-0.04,628.4335,628.53,628.33,84.0,15573
2025-11-03 12:00:00-05:00,12:00 - 12:01,627.9201,-0.4399,628.32,628.32,627.8502,97.0,11416
2025-11-03 12:01:00-05:00,12:01 - 12:02,627.8,-0.1201,627.9401,627.9401,627.71,70.0,10900
2025-11-03 12:02:00-05:00,12:02 - 12:03,627.99,0.19,627.8547,628.025,627.8473,37.0,5853
2025-11-03 12:03:00-05:00,12:03 - 12:04,627.915,-0.075,627.9899,628.0,627.86,45.0,5458
2025-11-03 12:04:00-05:00,12:04 - 12:05,627.8779,-0.0371,627.935,627.98,627.845,17.0,1616
2025-11-03 12:05:00-05:00,12:05 - 12:06,627.86,-0.0179,627.875,628.03,627.85,111.0,10063
2025-11-03 12:06:00-05:00,12:06 - 12:07,627.9999,0.1399,627.91,628.0412,627.88,40.0,4430
2025-11-03 12:07:00-05:00,12:07 - 12:08,628.17,0.1701,628.0135,628.195,627.995,49.0,6194
2025-11-03 12:08:00-05:00,12:08 - 12:09,628.355,0.185,628.2013,628.37,628.2013,59.0,10653
2025-11-03 12:09:00-05:00,12:09 - 12:10,628.42,0.065,628.365,628.47,628.3601,33.0,2704
2025-11-03 12:10:00-05:00,12:10 - 12:11,628.4499,0.0299,628.395,628.47,628.31,30.0,8601
2025-11-03 12:11:00-05:00,12:11 - 12:12,628.385,-0.0649,628.43,628.5,628.32,162.0,17595
2025-11-03 12:12:00-05:00,12:12 - 12:13,628.4324,0.0474,628.38,628.47,628.31,34.0,3261
2025-11-03 12:13:00-05:00,12:13 - 12:14,628.4,-0.0324,628.4335,628.48,628.35,109.0,12747
2025-11-03 12:14:00-05:00,12:14 - 12:15,628.54,0.14,628.4299,628.54,628.4,36.0,4970
2025-11-03 12:15:00-05:00,12:15 - 12:16,628.64,0.1,628.54,628.76,628.54,83.0,13495
2025-11-03 12:16:00-05:00,12:16 - 12:17,628.49,-0.15,628.6105,628.6297,628.42,36.0,3850
2025-11-03 12:17:00-05:00,12:17 - 12:18,628.44,-0.05,628.4966,628.525,628.42,54.0,7349
2025-11-03 12:18:00-05:00,12:18 - 12:19,628.4314,-0.0086,628.46,628.5,628.34,41.0,4691
2025-11-03 12:19:00-05:00,12:19 - 12:20,628.56,0.1286,628.435,628.63,628.435,43.0,3060
2025-11-03 12:20:00-05:00,12:20 - 12:21,628.564,0.004,628.56,628.61,628.5245,25.0,2283
2025-11-03 12:21:00-05:00,12:21 - 12:22,628.755,0.191,628.595,628.79,628.595,46.0,4255
2025-11-03 12:22:00-05:00,12:22 - 12:23,628.6203,-0.1347,628.73,628.73,628.6203,25.0,3232
2025-11-03 12:23:00-05:00,12:23 - 12:24,628.46,-0.1603,628.61,628.65,628.46,32.0,4149
2025-11-03 12:24:00-05:00,12:24 - 12:25,628.31,-0.15,628.475,628.475,628.28,50.0,6769
2025-11-03 12:25:00-05:00,12:25 - 12:26,627.88,-0.43,628.2673,628.27,627.88,88.0,11807
2025-11-03 12:26:00-05:00,12:26 - 12:27,627.815,-0.065,627.86,627.88,627.45,254.0,22875
2025-11-03 12:27:00-05:00,12:27 - 12:28,627.795,-0.02,627.82,627.94,627.77,29.0,3828
2025-11-03 12:28:00-05:00,12:28 - 12:29,627.64,-0.155,627.755,627.9,627.63,32.0,3352
2025-11-03 12:29:00-05:00,12:29 - 12:30,627.745,0.105,627.6535,627.812,627.62,20.0,2000
2025-11-03 12:30:00-05:00,12:30 - 12:31,628.0,0.255,627.7599,628.0,627.725,27.0,2250
2025-11-03 12:31:00-05:00,12:31 - 12:32,628.02,0.02,627.99,628.04,627.88,39.0,3337
2025-11-03 12:32:00-05:00,12:32 - 12:33,628.2853,0.2653,628.0401,628.31,628.0401,21.0,1415
2025-11-03 12:33:00-05:00,12:33 - 12:34,628.39,0.1047,628.2999,628.46,628.26,37.0,5404
2025-11-03 12:34:00-05:00,12:34 - 12:35,628.3514,-0.0386,628.355,628.39,628.31,28.0,2321
2025-11-03 12:35:00-05:00,12:35 - 12:36,628.3235,-0.0279,628.32,628.395,628.27,44.0,5446
2025-11-03 12:36:00-05:00,12:36 - 12:37,628.46,0.1365,628.3499,628.46,628.27,31.0,3043
2025-11-03 12:37:00-05:00,12:37 - 12:38,628.595,0.135,628.4757,628.66,628.4757,63.0,5494
2025-11-03 12:38:00-05:00,12:38 - 12:39,628.467,-0.128,628.61,628.61,628.435,57.0,4787
2025-11-03 12:39:00-05:00,12:39 - 12:40,628.4405,-0.0265,628.44,628.4601,628.41,26.0,2125
2025-11-03 12:40:00-05:00,12:40 - 12:41,628.4699,0.0294,628.4326,628.4705,628.41,20.0,1596
2025-11-03 12:41:00-05:00,12:41 - 12:42,628.56,0.0901,628.44,628.5799,628.4001,19.0,1757
2025-11-03 12:42:00-05:00,12:42 - 12:43,628.62,0.06,628.5935,628.62,628.53,23.0,4144
2025-11-03 12:43:00-05:00,12:43 - 12:44,628.62,0.0,628.5833,628.67,628.5833,35.0,3150
2025-11-03 12:44:00-05:00,12:44 - 12:45,628.48,-0.14,628.6,628.6045,628.32,152.0,12900
2025-11-03 12:45:00-05:00,12:45 - 12:46,628.56,0.08,628.46,628.615,628.41,35.0,3205
2025-11-03 12:46:00-05:00,12:46 - 12:47,628.64,0.08,628.58,628.68,628.5776,36.0,4407
2025-11-03 12:47:00-05:00,12:47 - 12:48,628.6443,0.0043,628.64,628.68,628.6,28.0,2359
2025-11-03 12:48:00-05:00,12:48 - 12:49,628.599,-0.0453,628.68,628.71,628.599,22.0,6489
2025-11-03 12:49:00-05:00,12:49 - 12:50,628.6505,0.0515,628.6401,628.68,628.64,19.0,1524
2025-11-03 12:50:00-05:00,12:50 - 12:51,628.6265,-0.024,628.66,628.66,628.59,37.0,6135
2025-11-03 12:51:00-05:00,12:51 - 12:52,628.64,0.0135,628.64,628.79,628.64,50.0,8397
2025-11-03 12:52:00-05:00,12:52 - 12:53,628.57,-0.07,628.625,628.6443,628.5544,40.0,4079
2025-11-03 12:53:00-05:00,12:53 - 12:54,628.6,0.03,628.5793,628.6366,628.53,46.0,4993
2025-11-03 12:54:00-05:00,12:54 - 12:55,628.63,0.03,628.6,628.6588,628.54,31.0,4842
2025-11-03 12:55:00-05:00,12:55 - 12:56,628.707,0.077,628.601,628.72,628.601,24.0,2630
2025-11-03 12:56:00-05:00,12:56 - 12:57,628.7299,0.0229,628.69,628.741,628.68,27.0,3203
2025-11-03 12:57:00-05:00,12:57 - 12:58,628.81,0.0801,628.75,628.85,628.74,53.0,7616
2025-11-03 12:58:00-05:00,12:58 - 12:59,628.7889,-0.0211,628.79,628.837,628.73,54.0,5160
2025-11-03 12:59:00-05:00,12:59 - 13:00,628.761,-0.0279,628.795,628.8,628.7505,39.0,3723
2025-11-03 13:00:00-05:00,13:00 - 13:01,628.7083,-0.0527,628.73,628.79,628.68,25.0,2793
2025-11-03 13:01:00-05:00,13:01 - 13:02,628.61,-0.0983,628.7199,628.7199,628.55,39.0,4197
2025-11-03 13:02:00-05:00,13:02 - 13:03,628.66,0.05,628.6135,628.705,628.585,23.0,3485
2025-11-03 13:03:00-05:00,13:03 - 13:04,628.68,0.02,628.66,628.6999,628.63,20.0,2706
2025-11-03 13:04:00-05:00,13:04 - 13:05,628.775,0.095,628.67,628.8,628.67,43.0,5381
2025-11-03 13:05:00-05:00,13:05 - 13:06,628.95,0.175,628.7801,628.98,628.7424,28.0,2577
2025-11-03 13:06:00-05:00,13:06 - 13:07,628.85,-0.1,628.96,629.0,628.85,53.0,8935
2025-11-03 13:07:00-05:00,13:07 - 13:08,628.79,-0.06,628.8403,628.898,628.72,45.0,8904
2025-11-03 13:08:00-05:00,13:08 - 13:09,628.89,0.1,628.81,628.9,628.74,40.0,4349
2025-11-03 13:09:00-05:00,13:09 - 13:10,628.96,0.07,628.89,628.96,628.83,45.0,4756
2025-11-03 13:10:00-05:00,13:10 - 13:11,628.99,0.03,628.98,628.99,628.87,32.0,5050
2025-11-03 13:11:00-05:00,13:11 - 13:12,628.91,-0.08,628.99,629.005,628.9,40.0,4364
2025-11-03 13:12:00-05:00,13:12 - 13:13,629.02,0.11,628.92,629.035,628.91,59.0,11025
2025-11-03 13:13:00-05:00,13:13 - 13:14,628.95,-0.07,629.0101,629.08,628.95,55.0,8834
2025-11-03 13:14:00-05:00,13:14 - 13:15,628.9605,0.0105,628.97,629.02,628.9605,24.0,2871
2025-11-03 13:15:00-05:00,13:15 - 13:16,628.97,0.0095,628.88,629.01,628.88,23.0,1921
2025-11-03 13:16:00-05:00,13:16 - 13:17,628.77,-0.2,628.97,628.97,628.77,54.0,8514
2025-11-03 13:17:00-05:00,13:17 - 13:18,628.86,0.09,628.79,628.9,628.77,55.0,6100
2025-11-03 13:18:00-05:00,13:18 - 13:19,628.87,0.01,628.86,628.92,628.86,33.0,2923
2025-11-03 13:19:00-05:00,13:19 - 13:20,628.94,0.07,628.89,628.96,628.89,20.0,2210
2025-11-03 13:20:00-05:00,13:20 - 13:21,628.89,-0.05,628.9451,628.95,628.89,30.0,2484
2025-11-03 13:21:00-05:00,13:21 - 13:22,628.76,-0.13,628.92,628.92,628.74,45.0,4064
2025-11-03 13:22:00-05:00,13:22 - 13:23,628.74,-0.02,628.79,628.8095,628.73,38.0,3997
2025-11-03 13:23:00-05:00,13:23 - 13:24,628.7,-0.04,628.723,628.7396,628.55,64.0,8879
2025-11-03 13:24:00-05:00,13:24 - 13:25,628.73,0.03,628.72,628.74,628.64,24.0,2137
2025-11-03 13:25:00-05:00,13:25 - 13:26,628.58,-0.15,628.71,628.78,628.58,27.0,3031
2025-11-03 13:26:00-05:00,13:26 - 13:27,628.62,0.04,628.58,628.63,628.5,35.0,3047
2025-11-03 13:27:00-05:00,13:27 - 13:28,628.75,0.13,628.57,628.78,628.57,16.0,1514
2025-11-03 13:28:00-05:00,13:28 - 13:29,628.6801,-0.0699,628.74,628.7493,628.66,15.0,1559
2025-11-03 13:29:00-05:00,13:29 - 13:30,628.535,-0.1451,628.6799,628.68,628.49,29.0,3532
2025-11-03 13:30:00-05:00,13:30 - 13:31,628.635,0.1,628.575,628.68,628.57,47.0,6204
2025-11-03 13:31:00-05:00,13:31 - 13:32,628.79,0.155,628.64,628.79,628.6,20.0,1730
2025-11-03 13:32:00-05:00,13:32 - 13:33,628.98,0.19,628.77,629.06,628.7585,50.0,7589
2025-11-03 13:33:00-05:00,13:33 - 13:34,628.91,-0.07,628.965,629.13,628.9,29.0,21923
2025-11-03 13:34:00-05:00,13:34 - 13:35,628.88,-0.03,628.91,629.01,628.88,38.0,2755
2025-11-03 13:35:00-05:00,13:35 - 13:36,628.88,0.0,628.85,628.92,628.79,30.0,3297
2025-11-03 13:36:00-05:00,13:36 - 13:37,628.9986,0.1186,628.91,629.02,628.88,47.0,6014
2025-11-03 13:37:00-05:00,13:37 - 13:38,629.05,0.0514,629.03,629.05,628.96,48.0,7446
2025-11-03 13:38:00-05:00,13:38 - 13:39,628.98,-0.07,629.069,629.069,628.95,20.0,2438
2025-11-03 13:39:00-05:00,13:39 - 13:40,628.91,-0.07,628.99,629.0,628.9,75.0,6557
2025-11-03 13:40:00-05:00,13:40 - 13:41,628.96,0.05,628.9,629.0,628.82,79.0,20947
